position_m,amplitude
0.03272314025270376,0.017430678206098962
0.033132179505862565,0.016247558335050996
0.03354121875902136,0.016687163250618954
0.03395025801218015,0.018465395342992717
0.03435929726533895,0.01798440023892444
0.03476833651849775,0.01688005680470609
0.03517737577165654,0.017747575458489026
0.03558641502481535,0.014873872713422415
0.03599545427797414,0.017498406644769565
0.03640449353113293,0.016362182597179184
0.03681353278429173,0.01596525458041581
0.03722257203745053,0.01771348102746281
0.037631611290609324,0.017571517936837807
0.03804065054376812,0.01646280546773944
0.038449689796926916,0.017788239944585935
0.03885872905008572,0.016555130847117402
0.039267768303244514,0.016050708861300132
0.039676807556403314,0.016354593915725146
0.040085846809562106,0.016022007537954214
0.040494886062720906,0.016376480361223907
0.0409039253158797,0.015744733140878656
0.0413129645690385,0.017293997032088438
0.0417220038221973,0.017646080084218193
0.042131043075356096,0.015408666047211266
0.04254008232851489,0.01566889602910528
0.04294912158167369,0.017357965671029582
0.04335816083483248,0.0173935585231378
0.04376720008799128,0.016953139243956274
0.04417623934115007,0.017639178971871564
0.04458527859430888,0.017242877789531867
0.04499431784746768,0.017265502940900252
0.04540335710062647,0.017643637895755553
0.04581239635378526,0.018425020145660918
0.04622143560694406,0.015346655786524856
0.046630474860102855,0.015169088215164325
0.04703951411326166,0.017024289997810697
0.047448553366420454,0.016691214790878497
0.04785759261957925,0.016435466035511936
0.048266631872738046,0.016275030945193256
0.048675671125896845,0.015753439713756038
0.04908471037905564,0.017032019145801363
0.049493749632214444,0.016322227761628595
0.04990278888537324,0.014217947215129602
0.05031182813853203,0.017707440110322374
0.05072086739169083,0.01601688620723042
0.051129906644849635,0.01671004735297375
0.05153894589800843,0.017810593700580957
0.05194798515116723,0.017577853745387936
0.05235702440432602,0.018122951377311357
0.05276606365748481,0.015888268569853526
0.05317510291064361,0.015643715328378924
0.0535841421638024,0.0142918973548389
0.05399318141696121,0.01742831342948709
0.05440222067012001,0.015996043705721004
0.0548112599232788,0.017594225758849738
0.055220299176437594,0.018629737927398055
0.055629338429596394,0.016161133470600577
0.056038377682755186,0.01638404228660048
0.05644741693591398,0.017068259724029283
0.056856456189072785,0.015458337992300931
0.057265495442231584,0.015817339427410582
0.05767453469539038,0.01716523283209522
0.05808357394854918,0.016914084815292843
0.058492613201707976,0.018598853136544764
0.05890165245486677,0.015755842167602823
0.05931069170802557,0.01740136781388986
0.05971973096118436,0.015758131997677394
0.06012877021434316,0.016865269661518956
0.060537809467501966,0.016440145584291705
0.06094684872066076,0.015774748843034977
0.06135588797381956,0.016941451122877305
0.06176492722697835,0.018128047335402363
0.06217396648013714,0.016197534550923428
0.06258300573329595,0.01684982148002652
0.06299204498645473,0.01865518732622454
0.06340108423961353,0.018089168148309114
0.06381012349277235,0.016693171150387414
0.06421916274593113,0.01691796729964032
0.06462820199908993,0.01588456871254627
0.06503724125224873,0.016102822229970015
0.06544628050540752,0.01721146246790682
0.06585531975856632,0.016343807982243056
0.06626435901172513,0.01873750176007176
0.06667339826488392,0.01580300167923839
0.06708243751804271,0.017839601436854858
0.0674914767712015,0.019176674916009512
0.0679005160243603,0.016797177087112578
0.06830955527751911,0.017591195536021502
0.0687185945306779,0.017541199684563483
0.0691276337838367,0.017561772764506763
0.0695366730369955,0.01819746893144379
0.0699457122901543,0.018440484246279136
0.07035475154331308,0.01851499233452182
0.07076379079647188,0.017551232191302016
0.0711728300496307,0.017270338739768566
0.07158186930278948,0.019026738672197636
0.07199090855594828,0.017347968895163518
0.07239994780910707,0.016886657913263495
0.07280898706226586,0.018287841876842494
0.07321802631542466,0.01613465663612611
0.07362706556858346,0.015928813325183575
0.07403610482174226,0.014432055443049858
0.07444514407490106,0.01707863915729994
0.07485418332805986,0.017375907659347836
0.07526322258121865,0.01772999815350399
0.07567226183437745,0.015841344681810896
0.07608130108753625,0.016119481483354632
0.07649034034069505,0.016690420790832283
0.07689937959385383,0.01773824899449026
0.07730841884701263,0.016397845325270853
0.07771745810017144,0.016183562738744054
0.07812649735333023,0.016773552964866767
0.07853553660648903,0.01617699702253155
0.07894457585964781,0.01636942096281468
0.07935361511280663,0.016725159121570535
0.07976265436596541,0.016378868440429274
0.08017169361912421,0.01597016222532262
0.08058073287228301,0.01806715258237846
0.08098977212544181,0.016898739879778562
0.08139881137860061,0.0164355898401538
0.0818078506317594,0.017058248603708977
0.08221688988491821,0.01647493104359314
0.082625929138077,0.017487135978664498
0.0830349683912358,0.01805079388700688
0.0834440076443946,0.015695397716339522
0.08385304689755338,0.01469561457831514
0.08426208615071219,0.016889122571965075
0.08467112540387098,0.015254531189291208
0.08508016465702978,0.01888314647332738
0.08548920391018856,0.016663710190997272
0.08589824316334738,0.01517402746192349
0.08630728241650619,0.01488938950743657
